6.199999999999999956e-01,3.793951659982274460e+00
6.300000000000000044e-01,3.863377982372012465e+00
6.400000000000000133e-01,3.932998871413658115e+00
6.500000000000000222e-01,4.002812121514919497e+00
6.600000000000000311e-01,4.072815564431409463e+00
6.700000000000000400e-01,4.143007068362607015e+00
6.800000000000000488e-01,4.213384537078426639e+00
6.900000000000000577e-01,4.283945909075066005e+00
7.000000000000000666e-01,4.354689156758891677e+00
7.099999999999999645e-01,4.425612285657162914e+00
7.199999999999999734e-01,4.496713333654476230e+00
7.299999999999999822e-01,4.567990370253856014e+00
7.399999999999999911e-01,4.639441495861476916e+00
7.500000000000000000e-01,4.711064841094058764e+00
7.600000000000000089e-01,4.782858566108004972e+00
7.700000000000000178e-01,4.854820859949422918e+00
7.800000000000000266e-01,4.926949939924193167e+00
7.900000000000000355e-01,4.999244050987293519e+00
8.000000000000000444e-01,5.071701465150634469e+00
8.100000000000000533e-01,5.144320480908677773e+00
8.200000000000000622e-01,5.217099422681166665e+00
8.300000000000000711e-01,5.290036640272310464e+00
8.399999999999999689e-01,5.363130508345799186e+00
8.499999999999999778e-01,5.436379425915065511e+00
8.599999999999999867e-01,5.509781815848215025e+00
8.699999999999999956e-01,5.583336124387098920e+00
8.800000000000000044e-01,5.657040820679998028e+00
8.900000000000000133e-01,5.730894396327435913e+00
9.000000000000000222e-01,5.804895364940645841e+00
9.100000000000000311e-01,5.879042261712235984e+00
9.200000000000000400e-01,5.953333642998627440e+00
9.300000000000000488e-01,6.027768085913849383e+00
9.400000000000000577e-01,6.102344187934292563e+00
9.500000000000000666e-01,6.177060566514049889e+00
9.599999999999999645e-01,6.251915858710471063e+00
9.699999999999999734e-01,6.326908720819591991e+00
9.799999999999999822e-01,6.402037828021101440e+00
9.899999999999999911e-01,6.477301874032523443e+00
1.000000000000000000e+00,6.552699570772312576e+00
1.010000000000000009e+00,6.628229648031565446e+00
1.020000000000000018e+00,6.703890853154063301e+00
1.030000000000000027e+00,6.779681950724381068e+00
1.040000000000000036e+00,6.855601722263792830e+00
1.050000000000000044e+00,6.931648965933730366e+00
1.060000000000000053e+00,7.007822496246553179e+00
1.070000000000000062e+00,7.084121143783394636e+00
1.080000000000000071e+00,7.160543754918865744e+00
1.090000000000000080e+00,7.237089191552397160e+00
1.100000000000000089e+00,7.313756330846024056e+00
1.110000000000000098e+00,7.390544064968401550e+00
1.120000000000000107e+00,7.467451300844871298e+00
1.130000000000000115e+00,7.544476959913388292e+00
1.140000000000000124e+00,7.621619977886137320e+00
1.150000000000000133e+00,7.698879304516660582e+00
1.159999999999999920e+00,7.776253903372341902e+00
1.169999999999999929e+00,7.853742751612077022e+00
1.179999999999999938e+00,7.931344839768992294e+00
1.189999999999999947e+00,8.009059171538050137e+00
1.199999999999999956e+00,8.086884763568406242e+00
1.209999999999999964e+00,8.164820645260384424e+00
1.219999999999999973e+00,8.242865858566931436e+00
1.229999999999999982e+00,8.321019457799422980e+00
1.239999999999999991e+00,8.399280509437707209e+00
1.250000000000000000e+00,8.477648091944253395e+00
1.260000000000000009e+00,8.556121295582300945e+00
1.270000000000000018e+00,8.634699222237895100e+00
1.280000000000000027e+00,8.713380985245700927e+00
1.290000000000000036e+00,8.792165709218492609e+00
1.300000000000000044e+00,8.871052529880214976e+00
1.310000000000000053e+00,8.950040593902526709e+00
1.320000000000000062e+00,9.029129058744725711e+00
1.330000000000000071e+00,9.108317092496966083e+00
1.340000000000000080e+00,9.187603873726690296e+00
1.350000000000000089e+00,9.266988591328168212e+00
1.360000000000000098e+00,9.346470444375087894e+00
1.370000000000000107e+00,9.426048641976093379e+00
1.380000000000000115e+00,9.505722403133216147e+00
1.390000000000000124e+00,9.585490956603109680e+00
1.400000000000000133e+00,9.665353540761019602e+00
1.409999999999999920e+00,9.745309403467416587e+00
1.419999999999999929e+00,9.825357801937229851e+00
1.429999999999999938e+00,9.905498002611613728e+00
1.439999999999999947e+00,9.985729281032185156e+00
1.449999999999999956e+00,1.006605092171765570e+01
1.459999999999999964e+00,1.014646221804282611e+01
1.469999999999999973e+00,1.022696247211985643e+01
1.479999999999999982e+00,1.030755099468177960e+01
1.489999999999999991e+00,1.038822710496818225e+01
1.500000000000000000e+00,1.046899013061302064e+01
1.510000000000000009e+00,1.054983940753449900e+01
1.520000000000000018e+00,1.063077427982698175e+01
1.530000000000000027e+00,1.071179409965487217e+01
1.540000000000000036e+00,1.079289822714842551e+01
1.550000000000000044e+00,1.087408603030144150e+01
1.560000000000000053e+00,1.095535688487079184e+01
1.570000000000000062e+00,1.103671017427774537e+01
1.580000000000000071e+00,1.111814528951104997e+01
1.590000000000000080e+00,1.119966162903171814e+01
1.600000000000000089e+00,1.128125859867948932e+01
1.610000000000000098e+00,1.136293561158092835e+01
1.620000000000000107e+00,1.144469208805912075e+01
1.630000000000000115e+00,1.152652745554492242e+01
1.640000000000000124e+00,1.160844114848973874e+01
1.650000000000000133e+00,1.169043260827979935e+01
1.660000000000000142e+00,1.177250128315188071e+01
1.669999999999999929e+00,1.185464662811046033e+01
1.679999999999999938e+00,1.193686810484626015e+01
1.689999999999999947e+00,1.201916518165615777e+01
1.699999999999999956e+00,1.210153733336442450e+01
1.709999999999999964e+00,1.218398404124526913e+01
1.719999999999999973e+00,1.226650479294666063e+01
1.729999999999999982e+00,1.234909908241539256e+01
1.739999999999999991e+00,1.243176640982336778e+01
1.750000000000000000e+00,1.251450628149508404e+01
1.760000000000000009e+00,1.259731820983628481e+01
1.770000000000000018e+00,1.268020171326375234e+01
1.780000000000000027e+00,1.276315631613622159e+01
1.790000000000000036e+00,1.284618154868639195e+01
1.800000000000000044e+00,1.292927694695401719e+01
1.810000000000000053e+00,1.301244205272003107e+01
1.820000000000000062e+00,1.309567641344172095e+01
1.830000000000000071e+00,1.317897958218889620e+01
1.840000000000000080e+00,1.326235111758104956e+01
1.850000000000000089e+00,1.334579058372548310e+01
1.860000000000000098e+00,1.342929755015638449e+01
1.870000000000000107e+00,1.351287159177482522e+01
1.880000000000000115e+00,1.359651228878967899e+01
1.890000000000000124e+00,1.368021922665942114e+01
1.900000000000000133e+00,1.376399199603480206e+01
1.910000000000000142e+00,1.384783019270238569e+01
1.919999999999999929e+00,1.393173341752891581e+01
1.929999999999999938e+00,1.401570127640651187e+01
1.939999999999999947e+00,1.409973338019866596e+01
1.949999999999999956e+00,1.418382934468703560e+01
1.959999999999999964e+00,1.426798879051900926e+01
1.969999999999999973e+00,1.435221134315603031e+01
1.979999999999999982e+00,1.443649663282266538e+01
1.989999999999999991e+00,1.452084429445640978e+01
